在  中，  ，  ，则  外接圆的面积是（ ）,img src="/files/attach/files/content/2019/1030/z2kb3pwv1ki.png",img src="/files/attach/files/content/2019/1030/0mya1zipn2i.png",img src="/files/attach/files/content/2019/1030/jwn4lj1woif.png",img src="/files/attach/files/content/2019/1030/in1bjoivate.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/tajbl5nuiwf.png,5nuiwf.png
在中，若  ， 则角B的大小为( ),30°,45°,135°,45°或135°,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2kb0ecyjaqf.png,cyjaqf.png
在中，内角所对的边分别为。已知  ，   ， 则（）,img src="/files/attach/files/content/2019/1030/4vgwzvugvk2.png",img src="/files/attach/files/content/2019/1030/hnaj24fckpr.png",img src="/files/attach/files/content/2019/1030/qcyzunpelge.png",img src="/files/attach/files/content/2019/1030/dvc1cwic1vv.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/aoqx532r5a2.png,32r5a2.png
在中,若a2+b22,则的形状是（　　）,锐角三角形,直角三角形,钝角三角形,不能确定,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/nicalilfs5n.png,ilfs5n.png
在△ABC中，∠A=60°，AB=2，且△ABC的面积S=  ，则AC的长为（ ）,2,1,img src="/files/attach/files/content/2019/1030/s0oq25maqxt.png",img src="/files/attach/files/content/2019/1030/oilq4sclkpk.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xscmxpkmj3n.png,pkmj3n.png
在△ABC中，已知a=8，B=60°，C=75°，则b等于（ ）,4 <img src="/files/attach/files/content/2019/1030/dffcrn5uymy.png",img src="/files/attach/files/content/2019/1030/0phuyd5wmex.png",4 <img src="/files/attach/files/content/2019/1030/0qknidqh04k.png",img src="/files/attach/files/content/2019/1030/g1ygcwf3fbd.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/inej42dpqe1.png,2dpqe1.png
在  中，  分别为三个内角  所对的边，设向量  ，  ，若  ，则角  的大小为( ),img src="/files/attach/files/content/2019/1030/t3i10pcgk3w.png",img src="/files/attach/files/content/2019/1030/klrd15pdnai.png",img src="/files/attach/files/content/2019/1030/ryurtglek1h.png",img src="/files/attach/files/content/2019/1030/buat3jsfqon.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zxixpolfyzy.png,olfyzy.png
已知  分别为  三个内角  的对边，且  ，则  中  为（ ）,img src="/files/attach/files/content/2019/1030/wqdafzrk4v3.png",img src="/files/attach/files/content/2019/1030/v2jmsulnz00.png",img src="/files/attach/files/content/2019/1030/vzhpk2pqy5o.png",img src="/files/attach/files/content/2019/1030/d0at00qiyke.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2rjiah4r1ho.png,h4r1ho.png
一船以每小时  km的速度向东行驶，船在A处看到一灯塔B在北偏东60°，行驶4小时后，船到达C处，看到这个灯塔在北偏东15°，这时船与灯塔的距离为（ ）,60km,img src="/files/attach/files/content/2019/1030/ayodmg0gttn.png"/> km,img src="/files/attach/files/content/2019/1030/1ce2xorulf0.png"/> km,30km,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/urmqxqg52eb.png,qg52eb.png
正方体  中，  为棱  的中点，则异面直线  与  所成角的余弦值为（ ）,img src="/files/attach/files/content/2019/1030/0si3tn0nkvc.png",img src="/files/attach/files/content/2019/1030/fs2slynlwvu.png",img src="/files/attach/files/content/2019/1030/2lqmdqovnnk.png",img src="/files/attach/files/content/2019/1030/kndn0qhd2pt.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/u5aclejravi.png,ejravi.png
①45化为二进制数为  ；②一个总体含有1000个个体（编号为0000，0001，…，0999），采用系统抽样从中抽取一个容量为50的样本，若第一个抽取的编号为0008，则第六个编号为0128；③已知  ，  ，  为  三个内角  ，  ，  的对边，其中  ，  ,  ，则这样的三角形有两个解.以上说法正确的个数是（ ）,0,1,2,3,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/mpm2qewd13v.png,ewd13v.png
中，已知其面积为  ，则角  的度数为（ ）,img src="/files/attach/files/content/2019/1030/vkay0miflla.png",img src="/files/attach/files/content/2019/1030/4bu0itnli2b.png",img src="/files/attach/files/content/2019/1030/dno3adp24c2.png",img src="/files/attach/files/content/2019/1030/t4rbootrnbt.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ho3cevp3hzs.png,vp3hzs.png
中，则b等于( ),img src="/files/attach/files/content/2019/1030/rymb1bb43wl.png",img src="/files/attach/files/content/2019/1030/i5agxdbcgkx.png",img src="/files/attach/files/content/2019/1030/owws3dgl5gf.png",img src="/files/attach/files/content/2019/1030/2sk2e1tfdmf.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/530rtrbssfn.png,rbssfn.png
在△ABC中，已知  ， ∠A＝120°，则a等于 ( ),img src="/files/attach/files/content/2019/1030/j1hprcffjs2.png",6,img src="/files/attach/files/content/2019/1030/j1hprcffjs2.png"/>或6,img src="/files/attach/files/content/2019/1030/tp3btel2syj.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/z11impx5efn.png,px5efn.png
在△ABC中，三个内角A,B,C所对的边分别是a,b,c,若内角ABC依次成等差数列，且不等式  的解集为{x|a,img src="/files/attach/files/content/2019/1030/gpom1fa50im.png",img src="/files/attach/files/content/2019/1030/d2ux5vxkaqo.png",img src="/files/attach/files/content/2019/1030/45dxdytzx1a.png",img src="/files/attach/files/content/2019/1030/p3nrxudxdij.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ljmywonha2z.png,onha2z.png
在  中，角  ,  ,  所对的边分别为  ，且  ，  ，若  ，则  的最小值为（ ）,img src="/files/attach/files/content/2019/1030/ycgc4pel1ik.png",img src="/files/attach/files/content/2019/1030/gzfca2rp11a.png",img src="/files/attach/files/content/2019/1030/4agulub3zdb.png",img src="/files/attach/files/content/2019/1030/dy0oqafhyuo.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rfkv3gmae0t.png,gmae0t.png
在中，已知  ，   ， 则为（）,等边三角形,等腰直角三角形,锐角非等边三角形,钝角三角形,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3snw1ss4hto.png,ss4hto.png
如图，半径为2的半圆有一内接梯形ABCD，它的下底AB是⊙O的直径，上底CD的端点在圆周上．若双曲线以A，B为焦点，且过C，D两点，则当梯形ABCD的周长最大时，双曲线的实轴长为( ),img src="/files/attach/files/content/2019/1030/xjnujsqw24p.png",img src="/files/attach/files/content/2019/1030/wbvnzutxyzb.png",img src="/files/attach/files/content/2019/1030/oygjkkypoao.png",img src="/files/attach/files/content/2019/1030/2w1xkqcb5sn.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/qb5ar1adnke.png,1adnke.png
在  中，  ，那么  等于( ),135°,105°,45°,75°,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/420bzs0wy2s.png,s0wy2s.png
在△ABC中，a=2，b=  ，∠A=  ，则∠B=（ ）,img src="/files/attach/files/content/2019/1030/tlxogz2apbm.png",img src="/files/attach/files/content/2019/1030/o3aipbvompf.png",img src="/files/attach/files/content/2019/1030/o3aipbvompf.png"/>或 <img src="/files/attach/files/content/2019/1030/2i5ridk5yej.png"/><img src="/files/attach/files/content/2019/1030/hwdkx10hxin.png",img src="/files/attach/files/content/2019/1030/tlxogz2apbm.png"/>或 <img src="/files/attach/files/content/2019/1030/ut24gw00dux.png"/><img src="/files/attach/files/content/2019/1030/hwdkx10hxin.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ewodzdc2o4y.png,dc2o4y.png
在△ABC中，内角A,B,C的对边分别是a,b,c，若  ，   ， 则A=（）.,img src="/files/attach/files/content/2019/1030/ntrnkf3fguy.png",img src="/files/attach/files/content/2019/1030/wd1wcs2bngq.png",img src="/files/attach/files/content/2019/1030/k3ajhqqdgdt.png",img src="/files/attach/files/content/2019/1030/qd5ogfdu3r2.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/f3hgemgmqkg.png,mgmqkg.png
在△ABC中，若  ， 则角A＝（）,30°,60°,120°,150°,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/xmf1gju1udj.png,ju1udj.png
在  中，若  ，则其面积等于（ ）,12,img src="/files/attach/files/content/2019/1030/k0k13dz5vbq.png",28,img src="/files/attach/files/content/2019/1030/uyry5oaxy0a.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/techaxw2jcr.png,xw2jcr.png
在中，已知,则角A等于 （）,img src="/files/attach/files/content/2019/1030/xn42gmlxfdb.png",img src="/files/attach/files/content/2019/1030/u0olnxekrqb.png"/>　　　,img src="/files/attach/files/content/2019/1030/f0pow2wusw4.png",img src="/files/attach/files/content/2019/1030/lhhuy4yssnw.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/imqhkjq302o.png,jq302o.png
在中，边a,b,c所对的角分别为A,B,C，a=7,b=3,c=5，则A=( ),img src="/files/attach/files/content/2019/1030/alflq2e2ond.png",img src="/files/attach/files/content/2019/1030/j5ihccwzffw.png",img src="/files/attach/files/content/2019/1030/410yymfkmp0.png",img src="/files/attach/files/content/2019/1030/ev4efhy45in.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/nuu0kcblwab.png,cblwab.png
在△ABC中，若∠A=60°，∠B=45°，BC=3  ，则AC=（ ）,4 <img src="/files/attach/files/content/2019/1030/2ohydrqmcf5.png",2 <img src="/files/attach/files/content/2019/1030/2ohydrqmcf5.png",img src="/files/attach/files/content/2019/1030/2ohydrqmcf5.png",img src="/files/attach/files/content/2019/1030/4mzyemmitk2.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4eyayvtrcrm.png,vtrcrm.png
已知△ABC的内角A，B，C满足sin2A+sin（A﹣B+C）=sin（C﹣A﹣B）+  ，面积S满足1≤S≤2，记a，b，c分别为A，B，C所对的边，在下列不等式一定成立的是（　　）,bc（b+c）＞8,ab（a+b）＞16 <img src="/files/attach/files/content/2019/1030/orvueafnmjq.png",6≤abc≤12,12≤abc≤24,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/cmk0tntjccv.png,ntjccv.png
设  的内角A、B、C所对的边分别为  ，若  ，则  的形状为（ ）,直角三角形,锐角三角形,钝角三角形,不确定,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/pcj251rcvhw.png,1rcvhw.png
在中，角A,B,C所对的边分别为a,b,c,若，则（ ）,img src="/files/attach/files/content/2019/1030/22pv5vqnr3e.png",img src="/files/attach/files/content/2019/1030/l11znspqaln.gif"><img src="/files/attach/files/content/2019/1030/tvqsnbwf5ns.png"/></img,-1,1,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4buixe3i1sz.png,e3i1sz.png
△ABC中，若B＝45°，  ，则A＝（ ）,15°,75°,75°或105°,15°或75°,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/1oheafhzf4j.png,fhzf4j.png
锐角  的外接圆半径为1，,  ，且满足  ，则  （ ）,img src="/files/attach/files/content/2019/1030/i2pjlqntyqg.png",img src="/files/attach/files/content/2019/1030/j210332s5z1.png",img src="/files/attach/files/content/2019/1030/4xnkeutbgz5.png",img src="/files/attach/files/content/2019/1030/vrml4xxp43p.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/wfxx5twbdka.png,twbdka.png
在中，  ，   ，   ， 则的面积为(　　)．,img src="/files/attach/files/content/2019/1030/gahf2y3rjub.png",img src="/files/attach/files/content/2019/1030/nk3xcjch5np.png",img src="/files/attach/files/content/2019/1030/kln1aoerylu.png",img src="/files/attach/files/content/2019/1030/fskx1g0tujg.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/tpgywm3wnvh.png,m3wnvh.png
的三个内角所对的边分别为  ，   ， 则( ),img src="/files/attach/files/content/2019/1030/0tktjztf5pj.png",img src="/files/attach/files/content/2019/1030/wiufg3d4x03.png",img src="/files/attach/files/content/2019/1030/acekmfjapnl.png",img src="/files/attach/files/content/2019/1030/0z1hhda40nq.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/v5yi3a1xrh1.png,a1xrh1.png
若  的三个内角满足  ，则  （ ）,一定是锐角三角形,一定是钝角三角形,一定是直角三角形,可能是钝角三角形，也可能是锐角三角形,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/yeltqhttvsc.png,httvsc.png
在△ABC中，角A，B，C所对的边分别是a，b，c,若  ， 则△ABC的形状是（）,等腰三角形,直角三角形,等腰直角三角形,等腰或直角三角形,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/5edkpeupqot.png,eupqot.png
在  中，  ，  ，  ，则  等于（ ）,img src="/files/attach/files/content/2019/1030/s3h2grdz0s1.png",img src="/files/attach/files/content/2019/1030/n03cji13v4r.png",img src="/files/attach/files/content/2019/1030/xbnruj3zllr.png",img src="/files/attach/files/content/2019/1030/b32njbpm1cc.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/uypzklnmsiu.png,lnmsiu.png
已知是的两个顶点，且  ， 则顶点的轨迹方程为(　　),img src="/files/attach/files/content/2019/1030/porrpdyj21b.png",img src="/files/attach/files/content/2019/1030/urjwuyzylg0.png",img src="/files/attach/files/content/2019/1030/wi30lnyegry.png",img src="/files/attach/files/content/2019/1030/s0cegp4j4rq.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/lmkaagjrj4c.png,gjrj4c.png
等腰三角形一腰上的高是  ， 这条高与底边的夹角为  ， 则底边长=（）,2,img src="/files/attach/files/content/2019/1030/wamy4vfzzkk.png",3,img src="/files/attach/files/content/2019/1030/tmvpkno10fo.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vahlxp5cuex.png,p5cuex.png
在△ABC中，a=2  ，b=2  ，B=  ，则A等于（ ）,img src="/files/attach/files/content/2019/1030/ogs4xgykkip.png",img src="/files/attach/files/content/2019/1030/rzgfi0l0bfd.png",img src="/files/attach/files/content/2019/1030/rzgfi0l0bfd.png"/>或 <img src="/files/attach/files/content/2019/1030/u50k4j4fpj5.png"/><img src="/files/attach/files/content/2019/1030/k01z0tjbfgk.png",img src="/files/attach/files/content/2019/1030/ogs4xgykkip.png"/>或 <img src="/files/attach/files/content/2019/1030/pks0rrjp1bg.png"/><img src="/files/attach/files/content/2019/1030/k01z0tjbfgk.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vb2pxhix3yw.png,hix3yw.png
在  中，若  ，则  （ ）,img src="/files/attach/files/content/2019/1030/121anxbnxiq.png",img src="/files/attach/files/content/2019/1030/ugihvcvz4ca.png",img src="/files/attach/files/content/2019/1030/e0m0qzjhlbt.png",img src="/files/attach/files/content/2019/1030/jqjx1zl1iux.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/1snul2lri10.png,2lri10.png
的三个内角  所对的边分别为  ，且满足  ，则  （ ）,img src="/files/attach/files/content/2019/1030/1vpgk0tkg0n.png",img src="/files/attach/files/content/2019/1030/hwugsznkf12.png",img src="/files/attach/files/content/2019/1030/f3tb25zundl.png",img src="/files/attach/files/content/2019/1030/hwugsznkf12.png"/> 或 <img src="/files/attach/files/content/2019/1030/f3tb25zundl.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4edmr4adhci.png,4adhci.png
某校运动会开幕式上举行升旗仪式，在坡度为15°的看台上，同一列上的第一排和最后一排测得旗杆顶部的仰角分别为60°和30°，第一排和最后一排的距离为  m（如图所示），则旗杆的高度为（ ）,10m,30m,10<img src="/files/attach/files/content/2019/1030/sbqzdr4lsrm.png"/>m,10<img src="/files/attach/files/content/2019/1030/jfipkoe5dm1.png"/>m,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/v2glevpws2k.png,vpws2k.png
在△ABC中，  所对的边为a，b，c，a=8，B=60°，A=45°，则b=（ ）,img src="/files/attach/files/content/2019/1030/rkzhgnmzqcl.png",img src="/files/attach/files/content/2019/1030/xbg5xsen30u.png",img src="/files/attach/files/content/2019/1030/iefi3xkb0ac.png",img src="/files/attach/files/content/2019/1030/zd0eixh5sse.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/bl2vssz0jq1.png,sz0jq1.png
在△ABC中，角A，B，C所对的边分别为a，b，c，若  ， 则△ABC的形状为（　　）,直角三角形,等腰三角形,等腰直角三角形,等腰或直角三角形,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ves02irdp2d.png,irdp2d.png
在△ABC中，已知a=3，b=5，c=  ，则cosC等于（ ）,img src="/files/attach/files/content/2019/1030/ogfooftb0og.png",img src="/files/attach/files/content/2019/1030/z2ciatt4fjf.png",img src="/files/attach/files/content/2019/1030/5t34pqqkgvf.png",img src="/files/attach/files/content/2019/1030/akubic5qbsm.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/iurg5kblhsk.png,kblhsk.png
已知命题P：“存在命题q:“中，若则A>B。则下列命题为真命题的是（）,img src="/files/attach/files/content/2019/1030/gyciqmuy45z.png",img src="/files/attach/files/content/2019/1030/0vxr4liv31u.png",img src="/files/attach/files/content/2019/1030/eo41dlxbr2v.png",img src="/files/attach/files/content/2019/1030/avfr3pyplnv.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/nsqshsddc1m.png,sddc1m.png
在  中，内角  的对边分别是  ，若  ，则  一定是（ ）,直角三角形,等边三角形,等腰直角三角形,等腰三角形,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/0fi1lkjzo1i.png,kjzo1i.png
设  的内角  的对边分别为  ，若  ，则  （ ）,img src="/files/attach/files/content/2019/1030/zvvcxymd13m.png",img src="/files/attach/files/content/2019/1030/4bjdf22vtwd.png",img src="/files/attach/files/content/2019/1030/ihudmee5uv0.png",img src="/files/attach/files/content/2019/1030/vqwzetewg44.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/plwwpevzmet.png,evzmet.png
在△ABC中，如果sinA：sinB：sinC=2：3：4，那么cosC等于（ ）,img src="/files/attach/files/content/2019/1030/n3bfkzx2tmw.png",img src="/files/attach/files/content/2019/1030/zkwiwbncekp.png",img src="/files/attach/files/content/2019/1030/k1sybz3ixaj.png",img src="/files/attach/files/content/2019/1030/t3sghkoavw5.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/d3fm4nfcpux.png,nfcpux.png
在中，  ， 面积  ， 则a等于（ ）,13,img src="/files/attach/files/content/2019/1030/af0lphe0oc1.png",7,img src="/files/attach/files/content/2019/1030/oefezawkyc2.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ac4et5bgsb3.png,5bgsb3.png
在  中,  则  等于( ),img src="/files/attach/files/content/2019/1030/02sb1fune5o.png",img src="/files/attach/files/content/2019/1030/3kkrawg14dv.png",img src="/files/attach/files/content/2019/1030/4vwkzqc0zem.png",img src="/files/attach/files/content/2019/1030/zrpufkbl1ye.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/aju00lclzrc.png,lclzrc.png
如图，  为经过抛物线  焦点  的弦，点  ，  在直线  上的射影分别为  ，  ，且  ，则直线  的倾斜角为（ ）,img src="/files/attach/files/content/2019/1030/wjwqnk01eqk.png",img src="/files/attach/files/content/2019/1030/hjnsid2nob1.png",img src="/files/attach/files/content/2019/1030/e5ztjck3hgl.png",img src="/files/attach/files/content/2019/1030/xbhtobajghk.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vdd1dybjkfs.png,ybjkfs.png
在△ABC中，a，b，c分别是A、B、C的对边，已知sinA，sinB，sinC成等比数列，且a2=c（a+c﹣b），则角A为（　　）,img src="/files/attach/files/content/2019/1030/rnm0o1lyhiz.png",img src="/files/attach/files/content/2019/1030/z44e0megd5l.png",img src="/files/attach/files/content/2019/1030/kkzh3xlsvj5.png",img src="/files/attach/files/content/2019/1030/unu1ol55avi.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/g1izazpbism.png,zpbism.png
在  中，  ，则  与  的大小关系为（ ）,img src="/files/attach/files/content/2019/1030/swpemaym0wv.png",img src="/files/attach/files/content/2019/1030/goyq2vlge5q.png",img src="/files/attach/files/content/2019/1030/51annvuecrt.png",不确定,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/3nduthmhcnf.png,hmhcnf.png
在  中，  ，则  的最大值为（ ）,2,3,4,5,C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/vby43k5toua.png,k5toua.png
在  中，已知  ，则  （ ）,5,10,img src="/files/attach/files/content/2019/1030/m0kvmttora5.png",img src="/files/attach/files/content/2019/1030/ekf4jqmnjzp.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/eyvtvhkknvj.png,hkknvj.png
在  中，  ，那么  等于（ ）,img src="/files/attach/files/content/2019/1030/xee4m2mb1u1.png",img src="/files/attach/files/content/2019/1030/j53ttcfn5x3.png",img src="/files/attach/files/content/2019/1030/kewdw3wj3zn.png",img src="/files/attach/files/content/2019/1030/4eqpham4o34.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rx51vqpkpx3.png,qpkpx3.png
在  中，若  ，  ，  ，则  ( ),img src="/files/attach/files/content/2019/1030/j13nmv44lnq.png",img src="/files/attach/files/content/2019/1030/zp5phhqw4aa.png",img src="/files/attach/files/content/2019/1030/dk0d44ojoou.png",img src="/files/attach/files/content/2019/1030/ghc4jpggbxv.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/kt5ivmp204g.png,mp204g.png
在  中，角  的对边分别为  ，  ，  ，且  的面积为  ，则  的周长为（ ）,img src="/files/attach/files/content/2019/1030/x3eklyrg1is.png",img src="/files/attach/files/content/2019/1030/2rvw13qmmwv.png",img src="/files/attach/files/content/2019/1030/f4fxmyt2iqq.png",img src="/files/attach/files/content/2019/1030/nazx11dcltx.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/5n14onzoe4q.png,nzoe4q.png
中，  分别是角  所对应的边，  ，  ，  ，则  （ ）,img src="/files/attach/files/content/2019/1030/um5h5kno2r2.png",img src="/files/attach/files/content/2019/1030/uujtiprwdem.png",img src="/files/attach/files/content/2019/1030/gtp0ar4ogep.png",img src="/files/attach/files/content/2019/1030/daqewnfgii1.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ptywmrzeeym.png,rzeeym.png
在△ABC中，已知AB=3，AC=5，A=120°，则  =（　　）,img src="/files/attach/files/content/2019/1030/gswpsjwi5bl.png",img src="/files/attach/files/content/2019/1030/rrsq5psfnqb.png",img src="/files/attach/files/content/2019/1030/y4kbfmpfbsc.png",img src="/files/attach/files/content/2019/1030/1j25ozu20mu.png",B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/l4jzflud354.png,lud354.png
已知  的三边长构成公差为2的等差数列，且最大角为120°，则这个三角形的周长为 （ ）,15,18,21,24,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/u5ry2mc5ejy.png,mc5ejy.png
△ABC的内角A、B、C的对边分别为a，b，c，且a：b：c=：4：3，设=cosA，=sinA，又△ABC的面积为S，则=（　　）,img src="/files/attach/files/content/2019/1030/pljd1aalu2j.png"/>s,img src="/files/attach/files/content/2019/1030/aboqvvqxbau.png"/>s,s,img src="/files/attach/files/content/2019/1030/zfeifh2nl1g.png"/>s,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zdek5f1qr12.png,f1qr12.png
在  中，已知A=30°，a=8，b=8  ，则  的面积为,img src="/files/attach/files/content/2019/1030/54s55txu3xm.png",16,img src="/files/attach/files/content/2019/1030/54s55txu3xm.png"/> 或16,img src="/files/attach/files/content/2019/1030/54s55txu3xm.png"/> 或 <img src="/files/attach/files/content/2019/1030/qusevrglhcq.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/zthlitgrsch.png,tgrsch.png
在  中，角  的对边分别为  ，且  ，  ，则角  等于( ),img src="/files/attach/files/content/2019/1030/giuyj2skl3x.png",img src="/files/attach/files/content/2019/1030/d2414tdw1e2.png"/> 或 <img src="/files/attach/files/content/2019/1030/20wikiuy0wy.png",img src="/files/attach/files/content/2019/1030/20wikiuy0wy.png",img src="/files/attach/files/content/2019/1030/d2414tdw1e2.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/p42q55ndpzb.png,5ndpzb.png
已知钝角△ABC的面积为  ，AB＝1，BC＝  ，则AC等于( ),5,img src="/files/attach/files/content/2019/1030/11qgs01xqju.png",2,1,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/4r01yzso0iz.png,zso0iz.png
如图，在正三棱柱ABC-A1B1C1中，AB=AA1=2，M、N分别是BB1和B1C1的中点，则直线AM与CN所成角的余弦值等于（）,img src="/files/attach/files/content/2019/1030/tzok4vspzbj.png",img src="/files/attach/files/content/2019/1030/gdt3hzxmw5r.png",img src="/files/attach/files/content/2019/1030/buiqjydag5f.png",img src="/files/attach/files/content/2019/1030/mmbpvugenxs.png",D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/rc1cjuhn0md.png,uhn0md.png
锐角△ABC中，若A=2B，则的取值范围是（）,（1，2）,（1，<img src="/files/attach/files/content/2019/1030/w2ufzmatmkf.png"/>）,（<img src="/files/attach/files/content/2019/1030/svyw00arbaz.png"/>）,（<img src="/files/attach/files/content/2019/1030/1nwho0xmmer.png"/>,<img src="/files/attach/files/content/2019/1030/w2ufzmatmkf.png"/>）,D,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/2jdxeutv004.png,utv004.png
如图，  在  的内部，  为  的中点，且  ，则  的面积与  的面积的比值为（ ）,3,4,5,6,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/31yzanwuogw.png,nwuogw.png
在△ABC中，若  ，则A与B的大小关系为（ ）,img src="/files/attach/files/content/2019/1030/yw4oqp0tbaq.png",img src="/files/attach/files/content/2019/1030/ic2z4ooyh0u.png",img src="/files/attach/files/content/2019/1030/e4anzoedga1.png",i>A</i><i>、B</i>的大小关系不能确定,A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/sdmkon3grh1.png,n3grh1.png
在  中，角  的对边分别为  ，若  ，则  （ ）,img src="/files/attach/files/content/2019/1030/2435usjgzmw.png",img src="/files/attach/files/content/2019/1030/a4jbl5zvfyj.png",img src="/files/attach/files/content/2019/1030/aqtvpokmmms.png",img src="/files/attach/files/content/2019/1030/qr2bkzlzbx2.png",C,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/10csipmo55p.png,pmo55p.png
在△ABC中，A＝60°，AB＝2，且△ABC的面积S△ABC＝  ，则边BC的长为（ ）,img src="/files/attach/files/content/2019/1030/l5bv0gxy0wy.png",2,img src="/files/attach/files/content/2019/1030/yd2qwhtw4ta.png",7,B,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/ncbbf40mhl1.png,40mhl1.png
在△ABC中, 角A，B，C所对的边分别为a,b,c,已知a=2, b=4, C=  ,则A=( ),img src="/files/attach/files/content/2019/1030/dkfh3sxsqzz.png",img src="/files/attach/files/content/2019/1030/dkfh3sxsqzz.png"/> 或 <img src="/files/attach/files/content/2019/1030/amfd3e0cir4.png",img src="/files/attach/files/content/2019/1030/v11xsrhe33o.png",img src="/files/attach/files/content/2019/1030/v11xsrhe33o.png"/> 或 <img src="/files/attach/files/content/2019/1030/dwmr1fuikge.png",A,https://gz.shuatiw.com/ias/attach/files/content/2019/1030/cj5rxj5vmbc.png,j5vmbc.png
